,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1278,36,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,90,3,3,Healthcare Representative,1,Married,7,Yes,13,3,4,1,15,1,3,12,8,5,7
1279,44,Yes,Travel_Frequently,Research & Development,1,2,Medical,3,99,3,1,Research Scientist,2,Divorced,1,Yes,12,3,3,3,6,2,2,5,3,2,3
1280,37,No,Travel_Rarely,Human Resources,8,2,Other,3,89,3,2,Human Resources,2,Divorced,2,No,13,3,3,0,19,4,2,10,0,4,7
1281,35,Yes,Travel_Rarely,Sales,27,3,Life Sciences,3,84,3,2,Sales Executive,4,Single,1,Yes,18,3,4,0,10,2,3,10,7,7,7
1282,33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4,90,4,1,Research Scientist,1,Married,6,No,19,3,2,1,14,1,3,10,8,7,6
1283,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,82,3,1,Research Scientist,4,Married,1,No,11,3,3,1,5,6,4,5,3,0,3
1284,39,No,Travel_Rarely,Research & Development,10,1,Medical,3,65,3,3,Research Director,3,Single,7,No,21,4,3,0,9,3,3,4,3,2,2
1285,46,No,Non-Travel,Sales,26,2,Life Sciences,2,98,2,2,Sales Executive,2,Single,8,No,15,3,3,0,6,3,3,2,2,2,2
1286,40,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,99,3,1,Laboratory Technician,1,Married,4,No,17,3,4,1,7,5,2,4,3,0,2
1287,42,No,Travel_Rarely,Research & Development,13,3,Medical,2,95,4,2,Healthcare Representative,1,Married,5,No,18,3,3,2,10,2,2,0,0,0,0
1288,35,No,Non-Travel,Research & Development,2,2,Medical,2,90,3,2,Manufacturing Director,4,Divorced,2,No,14,3,3,1,15,6,3,7,7,1,7
1289,38,No,Non-Travel,Human Resources,2,3,Human Resources,1,100,3,1,Human Resources,2,Divorced,5,No,13,3,4,3,13,3,3,11,10,3,8
1290,34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,4,93,3,2,Laboratory Technician,1,Married,4,No,17,3,3,1,11,3,2,7,1,0,7
1291,37,Yes,Travel_Rarely,Research & Development,10,4,Medical,4,58,3,2,Manufacturing Director,1,Single,1,No,15,3,2,0,10,4,1,10,3,0,8
1292,39,No,Travel_Frequently,Sales,20,3,Life Sciences,3,83,3,2,Sales Executive,4,Divorced,2,No,18,3,4,1,7,6,3,2,1,2,2
1293,43,No,Non-Travel,Research & Development,9,3,Life Sciences,1,52,3,1,Research Scientist,3,Single,4,No,13,3,3,0,7,2,2,3,2,1,2
1294,41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2,85,4,2,Healthcare Representative,2,Single,3,No,12,3,1,0,11,3,1,3,2,1,2
1295,41,No,Travel_Rarely,Sales,4,1,Marketing,3,81,3,3,Sales Executive,3,Divorced,0,Yes,13,3,4,1,23,3,4,22,14,13,5
1296,30,No,Travel_Rarely,Research & Development,10,3,Medical,1,64,3,3,Manufacturing Director,3,Single,9,No,14,3,2,0,9,3,3,7,7,0,2
1297,26,Yes,Travel_Rarely,Human Resources,20,2,Medical,4,69,3,1,Human Resources,2,Married,0,Yes,11,3,3,0,6,3,3,5,1,1,4
1298,46,Yes,Travel_Rarely,Research & Development,21,2,Medical,4,66,3,2,Healthcare Representative,2,Married,4,No,22,4,4,1,13,2,4,9,7,3,7
1299,40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,52,3,2,Healthcare Representative,4,Divorced,4,No,17,3,4,1,12,3,3,5,3,0,3
1300,34,No,Travel_Rarely,Sales,8,2,Technical Degree,2,92,4,2,Sales Executive,3,Married,1,No,21,4,3,2,10,5,3,10,8,4,8
1301,58,No,Non-Travel,Sales,2,3,Medical,2,52,3,4,Manager,2,Divorced,4,No,22,4,4,1,37,0,2,16,9,14,14
1302,35,No,Travel_Rarely,Research & Development,23,4,Medical,2,91,1,1,Laboratory Technician,3,Married,0,No,16,3,2,1,6,2,4,5,4,0,3
1303,47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,92,2,3,Manufacturing Director,2,Divorced,8,Yes,12,3,3,1,28,4,3,22,11,14,10
1304,40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,2,47,3,2,Healthcare Representative,1,Divorced,2,No,12,3,2,1,15,3,3,7,4,7,7
1305,54,No,Travel_Rarely,Research & Development,7,4,Medical,4,68,3,2,Research Scientist,4,Married,4,No,15,3,2,1,14,2,2,7,1,1,7
1306,31,No,Travel_Frequently,Sales,7,4,Marketing,1,68,3,3,Sales Executive,1,Married,2,No,14,3,4,2,9,3,3,3,2,2,2
1307,28,No,Travel_Rarely,Research & Development,1,3,Medical,3,67,3,1,Research Scientist,1,Married,1,No,25,4,3,1,3,3,3,3,2,1,2
1308,38,No,Travel_Rarely,Sales,2,4,Marketing,2,77,1,2,Sales Representative,4,Married,2,Yes,20,4,1,2,20,4,2,4,2,0,3
1309,26,No,Travel_Rarely,Sales,10,3,Medical,3,46,3,2,Sales Executive,4,Single,1,No,13,3,1,0,5,4,3,5,3,1,2
1310,58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1,87,3,4,Research Director,3,Married,2,Yes,14,3,2,0,23,3,3,2,2,2,2
1311,18,No,Non-Travel,Research & Development,14,3,Medical,2,33,3,1,Research Scientist,3,Single,1,No,16,3,3,0,0,4,1,0,0,0,0
1312,31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,4,89,4,1,Human Resources,1,Married,0,No,17,3,3,0,2,4,3,1,0,0,0
1313,29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1,56,2,1,Human Resources,1,Divorced,4,Yes,15,3,4,3,4,3,3,2,2,2,0
1314,45,No,Non-Travel,Sales,2,4,Life Sciences,3,67,3,2,Sales Executive,3,Married,4,No,22,4,2,2,10,3,4,8,7,5,7
1315,36,No,Travel_Rarely,Research & Development,2,4,Other,4,73,3,2,Research Scientist,2,Married,4,Yes,22,4,4,1,15,2,3,1,0,0,0
1316,43,No,Travel_Frequently,Sales,2,4,Life Sciences,1,92,3,2,Sales Executive,4,Married,1,No,20,4,3,1,7,5,3,7,7,7,7
1317,27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,4,53,3,1,Laboratory Technician,4,Single,0,Yes,14,3,3,0,6,3,2,5,4,0,2
1318,29,No,Travel_Frequently,Research & Development,20,1,Medical,4,40,3,1,Laboratory Technician,4,Married,1,No,13,3,2,0,11,3,4,11,8,3,10
1319,32,No,Travel_Frequently,Sales,10,4,Marketing,4,79,3,2,Sales Executive,4,Single,8,No,13,3,3,0,4,2,4,0,0,0,0
1320,42,No,Non-Travel,Research & Development,10,4,Technical Degree,3,38,3,1,Research Scientist,3,Married,3,No,22,4,2,2,10,1,2,6,3,3,3
1321,47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,2,64,3,1,Laboratory Technician,3,Single,4,No,12,3,3,0,7,2,3,2,2,2,0
1322,46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4,82,3,3,Manufacturing Director,4,Divorced,3,No,14,3,3,1,12,4,2,9,8,4,7
1323,28,No,Non-Travel,Human Resources,1,2,Life Sciences,3,43,3,1,Human Resources,4,Divorced,1,No,15,3,2,1,3,2,3,3,2,2,2
1324,29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,4,93,1,2,Healthcare Representative,3,Divorced,8,No,17,3,4,2,11,3,3,7,0,1,6
1325,42,No,Travel_Rarely,Research & Development,8,3,Life Sciences,4,81,3,1,Laboratory Technician,3,Single,4,No,13,3,4,0,8,3,3,0,0,0,0
1326,32,Yes,Travel_Rarely,Sales,2,4,Marketing,3,82,2,2,Sales Executive,2,Single,7,Yes,12,3,3,0,7,3,2,2,2,2,2
1327,46,No,Travel_Rarely,Sales,3,3,Technical Degree,1,45,4,4,Sales Executive,1,Divorced,2,No,12,3,4,1,25,5,3,19,17,2,8
1328,27,No,Travel_Rarely,Sales,23,1,Medical,2,36,2,2,Sales Representative,3,Married,1,No,21,4,4,1,9,5,3,9,8,5,8
1329,29,No,Travel_Rarely,Human Resources,6,1,Medical,4,87,2,1,Human Resources,2,Married,1,No,11,3,4,0,1,3,3,1,0,0,0
1330,43,No,Travel_Rarely,Research & Development,6,3,Medical,1,81,2,5,Manager,3,Married,7,No,13,3,4,0,21,2,3,16,12,6,14
1331,48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,91,2,5,Research Director,2,Married,4,No,12,3,4,0,29,3,3,22,10,12,9
1332,29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,4,73,2,1,Research Scientist,4,Single,1,Yes,24,4,2,0,1,3,2,1,0,1,0
1333,46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,3,64,3,3,Sales Executive,2,Married,5,No,21,4,3,3,14,2,3,8,7,0,7
1334,27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,4,77,2,1,Research Scientist,1,Married,0,No,19,3,4,1,8,2,2,7,6,7,3
1335,39,No,Travel_Rarely,Research & Development,19,4,Other,4,41,3,2,Research Scientist,4,Divorced,8,No,14,3,2,3,7,2,3,2,2,2,2
1336,55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,98,2,1,Research Scientist,4,Married,8,No,20,4,2,1,19,2,4,5,2,0,4
1337,28,No,Travel_Rarely,Sales,3,3,Medical,2,78,3,1,Sales Representative,2,Married,1,No,19,3,4,1,1,3,3,1,0,0,0
1338,30,Yes,Travel_Rarely,Sales,9,3,Medical,2,89,3,1,Sales Representative,4,Single,1,No,13,3,3,0,1,3,2,1,0,0,0
1339,22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,4,75,3,1,Research Scientist,2,Single,1,Yes,23,4,1,0,1,2,3,1,0,0,0
1340,36,No,Travel_Rarely,Sales,10,4,Technical Degree,2,63,2,2,Sales Executive,3,Married,1,Yes,13,3,1,1,10,4,3,10,9,1,7
1341,31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,2,89,3,2,Laboratory Technician,3,Divorced,1,No,11,3,1,1,10,2,3,10,8,0,2
1342,34,No,Travel_Rarely,Sales,4,3,Life Sciences,3,64,3,3,Sales Executive,4,Married,2,Yes,13,3,4,3,9,3,3,5,3,1,0
1343,29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4,59,3,1,Laboratory Technician,1,Single,3,No,14,3,2,0,11,2,3,3,2,1,2
1344,37,No,Travel_Rarely,Research & Development,7,4,Medical,4,78,3,2,Research Scientist,1,Married,5,Yes,22,4,3,1,16,2,3,5,3,0,4
1345,35,No,Travel_Rarely,Research & Development,16,2,Other,4,44,2,2,Manufacturing Director,2,Married,0,Yes,11,3,4,0,4,2,3,3,2,0,2
1346,45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,2,93,2,2,Manufacturing Director,4,Married,0,No,13,3,4,2,10,2,2,9,8,3,8
1347,36,No,Travel_Frequently,Human Resources,2,1,Human Resources,2,94,2,2,Human Resources,4,Single,1,No,21,4,4,0,10,2,2,10,1,0,8
1348,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,98,3,4,Manager,1,Divorced,2,No,11,3,1,1,22,3,3,19,7,11,16
1349,26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,90,2,1,Research Scientist,3,Married,1,Yes,13,3,3,1,1,3,2,1,0,1,0
1350,27,No,Travel_Rarely,Sales,2,2,Medical,1,89,4,2,Sales Executive,3,Single,0,No,14,3,2,0,9,5,2,8,7,0,7
1351,48,No,Travel_Frequently,Research & Development,22,3,Medical,4,58,3,4,Manager,4,Divorced,3,No,11,3,2,1,24,3,3,22,17,4,7
1352,44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,78,4,2,Healthcare Representative,1,Married,2,No,15,3,4,1,10,5,3,2,0,2,2
1353,34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,4,85,1,1,Research Scientist,1,Married,1,Yes,23,4,2,1,5,2,3,5,2,3,0
1354,56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,97,3,1,Laboratory Technician,4,Single,1,No,16,3,4,0,5,3,3,4,2,1,0
1355,36,No,Travel_Rarely,Sales,17,2,Marketing,3,33,2,2,Sales Executive,2,Married,2,No,16,3,3,2,12,1,1,4,2,1,3
1356,41,No,Travel_Rarely,Sales,8,3,Marketing,3,54,3,2,Sales Executive,2,Married,5,No,21,4,3,1,14,3,3,5,4,1,4
1357,42,No,Travel_Rarely,Research & Development,6,3,Medical,3,83,3,3,Research Director,1,Married,9,No,13,3,2,1,18,3,4,13,7,5,7
1358,31,No,Travel_Rarely,Sales,10,2,Medical,3,86,3,2,Sales Executive,4,Divorced,2,Yes,11,3,4,1,8,2,3,5,2,1,4
1359,34,No,Travel_Rarely,Sales,3,1,Medical,4,75,2,2,Sales Executive,4,Married,3,Yes,12,3,3,0,9,3,2,4,2,0,1
1360,31,No,Travel_Rarely,Research & Development,4,3,Medical,1,62,4,1,Laboratory Technician,3,Divorced,8,No,12,3,2,1,4,0,2,2,2,2,2
1361,26,No,Travel_Frequently,Research & Development,6,3,Other,3,61,4,1,Laboratory Technician,4,Married,0,No,18,3,1,1,8,3,3,7,7,7,7
1362,45,No,Travel_Frequently,Research & Development,1,4,Medical,2,44,3,2,Healthcare Representative,3,Single,4,No,12,3,3,0,12,3,3,4,2,0,3
1363,33,No,Travel_Rarely,Sales,10,4,Marketing,2,43,3,2,Sales Executive,3,Single,1,No,14,3,2,0,10,2,2,10,4,0,9
1364,28,No,Travel_Frequently,Sales,1,2,Life Sciences,3,42,2,2,Sales Executive,4,Married,1,Yes,12,3,3,1,7,2,3,7,7,0,7
1365,29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,3,45,4,1,Sales Representative,1,Single,1,No,17,3,4,0,1,3,3,1,0,0,0
1366,39,No,Non-Travel,Sales,21,4,Life Sciences,1,32,1,2,Sales Executive,3,Married,6,No,19,3,3,1,10,1,3,3,2,1,2
1367,27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,41,3,1,Research Scientist,2,Married,1,No,11,3,3,1,6,3,2,5,3,1,2
1368,34,No,Travel_Frequently,Research & Development,22,4,Other,3,86,2,2,Research Scientist,4,Married,1,Yes,15,3,2,0,16,3,3,15,10,6,11
1369,28,Yes,Travel_Rarely,Sales,13,2,Marketing,4,84,3,2,Sales Executive,3,Single,3,Yes,11,3,4,0,6,0,3,2,0,2,2
1370,47,No,Non-Travel,Research & Development,14,4,Technical Degree,3,64,3,2,Research Scientist,2,Married,8,No,18,3,3,1,16,4,4,8,7,1,7
1371,56,No,Travel_Rarely,Sales,11,5,Marketing,4,89,2,2,Sales Executive,1,Married,4,No,16,3,3,1,6,3,3,0,0,0,0
1372,39,No,Travel_Rarely,Research & Development,9,2,Medical,1,87,3,2,Manufacturing Director,1,Married,1,No,25,4,4,1,10,3,3,10,0,7,9
1373,38,No,Travel_Frequently,Research & Development,8,3,Medical,4,58,2,2,Research Scientist,2,Divorced,1,Yes,16,3,3,1,20,3,3,20,11,0,7
1374,58,No,Travel_Rarely,Sales,21,3,Life Sciences,4,72,3,4,Manager,4,Married,4,Yes,13,3,3,1,29,2,2,1,0,0,0
1375,32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1,47,4,1,Research Scientist,3,Single,3,Yes,14,3,1,0,8,2,3,4,1,0,3
1376,38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,2,71,3,1,Research Scientist,4,Divorced,2,No,19,3,4,2,10,0,4,5,2,0,3
1377,49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,2,42,3,5,Research Director,4,Married,3,No,15,3,4,0,28,3,3,5,4,4,3
1378,42,No,Travel_Rarely,Sales,12,4,Marketing,2,77,3,2,Sales Executive,4,Divorced,3,Yes,12,3,3,2,14,4,3,0,0,0,0
1379,27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1,58,2,1,Human Resources,2,Married,1,No,12,3,1,0,1,2,3,1,0,0,0
1380,35,No,Travel_Rarely,Sales,18,4,Medical,2,71,3,2,Sales Executive,1,Married,0,No,16,3,4,1,6,2,1,5,3,0,4
1381,28,No,Non-Travel,Research & Development,16,3,Medical,3,49,3,1,Research Scientist,3,Single,1,No,14,3,3,0,5,3,2,5,3,1,4
1382,31,No,Non-Travel,Research & Development,3,2,Medical,3,48,3,1,Research Scientist,1,Divorced,1,Yes,13,3,4,1,4,3,4,4,2,2,3
1383,36,No,Non-Travel,Research & Development,9,4,Life Sciences,1,66,4,1,Laboratory Technician,2,Married,1,No,22,4,2,0,5,3,3,5,4,0,2
1384,34,No,Travel_Rarely,Sales,1,3,Marketing,1,32,3,3,Sales Executive,4,Single,1,No,21,4,1,0,14,3,2,14,8,2,1
1385,34,No,Travel_Rarely,Sales,13,4,Medical,4,39,3,3,Sales Executive,3,Divorced,1,No,18,3,3,1,9,2,2,8,7,1,1
1386,26,No,Travel_Rarely,Research & Development,1,3,Medical,3,95,3,1,Laboratory Technician,1,Single,0,No,13,3,4,0,8,6,2,7,7,7,6
1387,29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,89,3,2,Healthcare Representative,1,Married,0,No,12,3,1,1,6,5,2,5,3,0,2
1388,32,No,Non-Travel,Research & Development,15,4,Medical,3,34,3,2,Healthcare Representative,4,Divorced,5,No,18,3,2,1,9,6,3,5,1,1,2
1389,31,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,48,1,2,Research Scientist,1,Married,1,No,21,4,2,0,10,6,3,10,8,8,7
1390,28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,3,32,2,1,Laboratory Technician,4,Divorced,5,No,12,3,1,1,6,2,2,4,1,0,3
1391,38,No,Travel_Rarely,Sales,1,3,Life Sciences,1,59,2,1,Sales Representative,1,Single,4,No,14,3,1,0,20,3,2,1,0,0,0
1392,35,No,Travel_Rarely,Sales,7,4,Life Sciences,3,55,3,2,Sales Executive,4,Married,1,Yes,11,3,4,0,10,2,3,10,8,0,9
1393,27,No,Travel_Rarely,Sales,9,3,Marketing,4,44,3,2,Sales Executive,4,Single,1,No,14,3,1,0,7,5,3,7,7,0,7
1394,32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,4,56,2,2,Manufacturing Director,4,Single,8,No,24,4,2,0,8,1,3,1,0,0,0
1395,31,Yes,Travel_Frequently,Sales,26,4,Marketing,1,63,3,2,Sales Executive,4,Married,1,Yes,11,3,3,0,10,4,3,10,7,0,8
1396,53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,66,3,3,Sales Executive,1,Single,6,Yes,13,3,2,0,15,2,2,2,2,2,2
1397,54,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,67,3,2,Research Scientist,3,Married,3,No,11,3,3,2,9,6,2,4,3,2,3
1398,33,No,Travel_Frequently,Research & Development,7,2,Life Sciences,4,36,3,2,Healthcare Representative,3,Divorced,1,No,20,4,3,3,9,2,3,9,7,2,8
1399,43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,30,3,3,Healthcare Representative,3,Married,1,No,17,3,2,1,10,1,3,10,9,0,9
1400,38,No,Travel_Frequently,Human Resources,1,4,Other,4,88,3,1,Human Resources,2,Married,0,Yes,11,3,2,1,7,2,3,6,2,1,2
1401,55,No,Travel_Rarely,Human Resources,26,4,Human Resources,3,71,4,5,Manager,2,Married,4,Yes,18,3,1,1,35,0,3,10,9,1,4
1402,31,No,Travel_Rarely,Research & Development,2,1,Medical,4,59,1,1,Laboratory Technician,4,Divorced,1,Yes,11,3,3,3,1,4,3,1,0,0,0
1403,39,No,Travel_Rarely,Sales,15,4,Marketing,2,77,3,4,Sales Executive,1,Single,0,No,12,3,1,0,21,3,3,20,8,11,10
1404,42,No,Non-Travel,Research & Development,23,2,Life Sciences,4,37,2,2,Research Scientist,3,Single,1,No,12,3,4,0,20,2,3,20,9,3,7
1405,31,No,Non-Travel,Research & Development,10,3,Medical,3,40,3,3,Research Director,3,Married,4,No,20,4,3,1,13,2,4,11,7,4,8
1406,54,No,Travel_Rarely,Research & Development,10,3,Medical,3,77,3,2,Manufacturing Director,1,Single,6,Yes,19,3,4,0,9,3,3,5,2,1,4
1407,24,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,45,2,2,Healthcare Representative,3,Single,1,No,12,3,2,0,4,2,2,4,3,1,2
1408,23,No,Travel_Rarely,Research & Development,12,2,Other,4,78,3,1,Laboratory Technician,4,Single,1,No,13,3,3,0,5,6,4,5,2,1,4
1409,40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,4,73,3,2,Laboratory Technician,3,Married,1,No,11,3,1,1,10,2,4,10,9,9,4
1410,40,No,Travel_Rarely,Sales,2,2,Marketing,2,92,3,2,Sales Executive,2,Married,3,No,14,3,3,1,15,4,3,11,8,5,10
1411,25,No,Travel_Rarely,Human Resources,2,3,Human Resources,3,82,3,1,Human Resources,2,Married,4,No,14,3,3,0,6,3,3,2,0,1,2
1412,30,No,Travel_Rarely,Research & Development,1,2,Medical,4,76,3,1,Laboratory Technician,2,Married,1,No,13,3,3,0,12,6,2,12,8,1,7
1413,25,No,Travel_Rarely,Research & Development,2,1,Other,4,57,3,1,Laboratory Technician,3,Divorced,6,Yes,19,3,3,1,7,2,2,2,2,0,2
1414,47,No,Travel_Rarely,Research & Development,25,3,Medical,1,84,3,3,Healthcare Representative,3,Single,2,No,23,4,2,0,25,3,3,17,14,12,11
1415,33,No,Non-Travel,Research & Development,1,2,Medical,2,59,2,1,Laboratory Technician,3,Divorced,1,No,12,3,3,3,1,2,2,1,1,0,0
1416,38,No,Travel_Rarely,Sales,1,4,Life Sciences,4,86,3,2,Sales Executive,2,Married,0,No,15,3,1,2,16,3,3,15,13,5,8
1417,31,No,Travel_Rarely,Sales,2,2,Life Sciences,1,54,3,1,Sales Representative,3,Married,0,No,19,3,3,1,3,1,3,2,2,1,2
1418,38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1,72,2,2,Manufacturing Director,3,Married,2,No,11,3,4,1,10,1,3,8,3,7,7
1419,42,No,Travel_Rarely,Research & Development,18,4,Life Sciences,4,35,3,2,Research Scientist,1,Divorced,6,Yes,17,3,3,1,9,3,2,4,3,1,2
1420,41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,76,3,1,Research Scientist,4,Married,3,No,22,4,1,1,12,3,3,5,3,1,0
1421,47,No,Non-Travel,Research & Development,1,1,Medical,3,98,3,3,Research Director,2,Married,0,No,18,3,1,2,14,3,1,13,8,5,12
1422,35,No,Travel_Rarely,Research & Development,11,4,Medical,4,43,3,1,Laboratory Technician,3,Married,7,Yes,11,3,3,1,5,3,3,2,2,2,2
1423,22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,63,3,1,Research Scientist,3,Single,0,No,12,3,4,0,4,2,4,3,2,1,2
1424,35,No,Travel_Rarely,Research & Development,9,4,Medical,2,48,3,2,Research Scientist,3,Single,1,No,19,3,2,0,10,5,3,10,7,0,8
1425,33,No,Travel_Rarely,Research & Development,15,2,Medical,2,95,3,2,Healthcare Representative,4,Married,0,Yes,13,3,1,1,10,6,3,9,7,8,1
1426,32,No,Travel_Rarely,Research & Development,29,4,Life Sciences,3,49,2,1,Laboratory Technician,2,Single,1,No,13,3,3,0,6,3,3,6,2,4,1
1427,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,83,3,1,Laboratory Technician,4,Married,8,No,19,3,3,2,8,3,2,1,0,0,0
1428,32,No,Travel_Rarely,Sales,1,4,Medical,2,68,2,1,Sales Representative,2,Married,0,No,14,3,2,1,3,2,3,2,2,2,2
1429,39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,52,3,2,Research Scientist,4,Single,7,No,13,3,1,0,18,2,3,7,7,1,7
1430,38,No,Travel_Rarely,Research & Development,10,3,Medical,2,99,1,3,Research Director,3,Married,3,No,12,3,1,1,20,3,3,18,16,1,11
1431,32,No,Travel_Rarely,Sales,1,4,Marketing,3,48,3,3,Sales Executive,4,Married,1,No,19,3,3,2,14,3,3,14,10,5,7
1432,37,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3,42,4,3,Research Director,4,Married,1,Yes,25,4,1,1,16,2,3,16,11,6,8
1433,25,No,Travel_Rarely,Sales,8,2,Other,1,85,3,2,Sales Executive,3,Divorced,0,Yes,22,4,2,1,6,3,2,5,3,0,4
1434,52,No,Non-Travel,Sales,29,4,Life Sciences,1,40,3,1,Sales Representative,4,Divorced,2,No,15,3,2,2,16,3,2,9,8,0,0
1435,44,No,Travel_Rarely,Research & Development,1,3,Medical,2,42,3,1,Research Scientist,4,Single,6,Yes,12,3,3,0,6,2,3,4,3,1,2
1436,21,No,Travel_Rarely,Sales,5,1,Medical,3,58,3,1,Sales Representative,1,Single,1,Yes,11,3,4,0,2,6,3,2,2,1,2
1437,39,No,Non-Travel,Research & Development,9,3,Life Sciences,4,87,3,5,Manager,4,Single,2,No,13,3,3,0,21,3,2,6,0,1,3
1438,23,Yes,Travel_Frequently,Sales,9,3,Marketing,4,33,3,1,Sales Representative,1,Married,1,No,19,3,1,1,1,3,2,1,0,1,0
1439,36,No,Travel_Rarely,Sales,3,3,Medical,1,94,2,3,Sales Executive,4,Married,0,No,19,3,3,2,10,2,3,9,7,3,4
1440,36,No,Travel_Frequently,Research & Development,4,2,Life Sciences,4,97,3,2,Manufacturing Director,2,Divorced,7,No,13,3,2,3,18,3,3,4,2,0,2
1441,56,No,Non-Travel,Research & Development,1,4,Life Sciences,3,57,3,2,Healthcare Representative,3,Divorced,1,No,21,4,1,1,13,2,2,13,12,1,9
1442,29,Yes,Travel_Rarely,Research & Development,1,4,Medical,1,36,3,1,Research Scientist,4,Married,9,Yes,14,3,2,3,4,3,4,2,2,2,2
1443,42,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,56,3,5,Manager,3,Married,5,No,11,3,1,0,24,2,2,22,6,4,14
1444,56,Yes,Travel_Rarely,Research & Development,7,2,Technical Degree,4,72,3,1,Laboratory Technician,3,Married,8,No,11,3,4,1,14,4,1,10,9,9,8
1445,41,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,60,2,4,Manufacturing Director,2,Married,0,No,23,4,3,1,21,3,3,20,7,0,10
1446,34,No,Travel_Rarely,Sales,28,3,Marketing,4,95,2,2,Sales Executive,3,Married,1,No,21,4,4,2,8,2,3,8,7,1,7
1447,36,No,Non-Travel,Sales,15,4,Marketing,4,88,1,2,Sales Executive,4,Divorced,1,No,24,4,1,1,15,4,2,15,12,11,11
1448,41,No,Travel_Rarely,Sales,3,3,Life Sciences,3,57,2,2,Sales Executive,2,Divorced,2,No,11,3,3,1,14,5,3,5,4,0,4
1449,32,No,Travel_Rarely,Research & Development,2,3,Technical Degree,4,78,3,1,Research Scientist,1,Single,1,No,14,3,4,0,4,4,3,4,2,1,2
1450,35,No,Travel_Rarely,Human Resources,26,4,Life Sciences,3,31,3,3,Human Resources,4,Single,1,Yes,16,3,3,0,9,2,3,9,0,1,7
1451,38,No,Travel_Rarely,Sales,10,2,Life Sciences,1,100,3,2,Sales Executive,4,Married,1,No,11,3,3,1,10,1,3,10,7,1,9
1452,50,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2,94,3,2,Sales Executive,3,Divorced,7,No,12,3,4,2,12,3,3,6,3,0,1
